# Channel	Signal	X(mm)	Y(mm)	Z(mm)	Phi(rad)	Theta(rad)
1387	1.52503	-218.439	-20.9387	943.112	4.62182	0.271253
1388	0	-224.316	-10.4219	941.749	4.62182	0.271253
1389	0	-236.001	-10.382	938.514	4.62182	0.271253
1390	0.171996	-241.808	-20.8589	936.642	4.62182	0.271253
1391	1.06637	-235.931	-31.3757	938.005	4.62182	0.271253
1392	0.447189	-224.247	-31.4156	941.24	4.62182	0.271253
1393	2.33914	-235.785	-52.258	936.904	4.49428	0.283836
1394	0	-224.123	-52.3605	940.219	4.49428	0.283836
1395	0	-230.043	-41.8289	939.197	4.49428	0.283836
1396	4.40309	-241.705	-41.7264	935.883	4.49428	0.283836
1397	0	-247.447	-52.1555	933.589	4.49428	0.283836
1398	1.03197	-241.528	-62.6871	934.61	4.49428	0.283836
1399	4.98788	-229.866	-62.7896	937.925	4.49428	0.283836
1400	0	-241.386	-83.6185	932.706	4.37892	0.300731
1401	0	-229.747	-83.7868	936.099	4.37892	0.300731
1402	0.722382	-235.712	-73.2532	935.421	4.37892	0.300731
1403	0	-247.351	-73.0849	932.027	4.37892	0.300731
1404	5.54973	-253.024	-83.4502	929.312	4.37892	0.300731
1405	0	-247.059	-93.9839	929.991	4.37892	0.300731
1406	0	-235.421	-94.1522	933.384	4.37892	0.300731
1407	0	-217.586	-104.794	936.904	4.26355	0.283836
1408	0	-205.856	-104.984	939.963	4.26355	0.283836
1409	0	-211.885	-94.4684	939.709	4.26355	0.283836
1410	0	-223.616	-94.2788	936.65	4.26355	0.283836
1411	0	-229.317	-104.605	933.845	4.26355	0.283836
1412	0	-223.287	-115.121	934.098	4.26355	0.283836
1413	0.481588	-211.557	-115.31	937.157	4.26355	0.283836
1414	1.24984	-193.739	-125.932	939.877	4.13601	0.271253
1415	0	-181.927	-126.134	942.601	4.13601	0.271253
1416	0	-188.008	-115.647	942.772	4.13601	0.271253
1417	0	-199.821	-115.444	940.048	4.13601	0.271253
1418	0	-205.552	-125.729	937.153	4.13601	0.271253
1419	0	-199.47	-136.216	936.982	4.13601	0.271253
1420	0	-187.657	-136.419	939.706	4.13601	0.271253
1421	3.69218	-169.693	-147.018	941.671	3.99846	0.26338
1422	0	-157.807	-147.225	944.056	3.99846	0.26338
1423	0	-163.929	-136.777	944.653	3.99846	0.26338
1424	4.72415	-175.815	-136.57	942.268	3.99846	0.26338
1425	0	-181.579	-146.811	939.285	3.99846	0.26338
1426	4.62095	-175.457	-157.26	938.688	3.99846	0.26338
1427	0.733849	-163.571	-157.467	941.073	3.99846	0.26338
1428	0	-145.523	-168.035	942.269	3.85532	0.2607
1429	0	-133.574	-168.238	944.315	3.85532	0.2607
1430	0	-139.724	-157.839	945.338	3.85532	0.2607
1431	0	-151.672	-157.636	943.292	3.85532	0.2607
1432	0	-157.471	-167.832	940.224	3.85532	0.2607
1433	0	-151.321	-178.231	939.201	3.85532	0.2607
1434	0	-139.373	-178.434	941.246	3.85532	0.2607
1435	0	-121.269	-188.955	941.671	3.71217	0.26338
1436	3.47431	-109.266	-189.145	943.375	3.71217	0.26338
1437	0	-115.432	-178.807	944.824	3.71217	0.26338
1438	0	-127.434	-178.617	943.119	3.71217	0.26338
1439	0	-133.271	-188.765	939.966	3.71217	0.26338
1440	0	-127.105	-199.104	938.518	3.71217	0.26338
1441	0	-115.103	-199.294	940.222	3.71217	0.26338
1442	0	-96.963	-209.742	939.877	3.57462	0.271253
1443	0	-84.9167	-209.911	941.24	3.57462	0.271253
1444	0	-91.0861	-199.643	943.112	3.57462	0.271253
1445	0	-103.132	-199.474	941.749	3.57462	0.271253
1446	3.26792	-109.009	-209.574	938.514	3.57462	0.271253
1447	2.57994	-102.84	-219.842	936.642	3.57462	0.271253
1448	0	-90.7936	-220.011	938.005	3.57462	0.271253
1449	3.74951	-72.6359	-230.325	936.904	3.44708	0.283836
1450	0	-60.5554	-230.464	937.925	3.44708	0.283836
1451	0	-66.7162	-220.277	940.219	3.44708	0.283836
1452	0	-78.7967	-220.138	939.197	3.44708	0.283836
1453	0	-84.7164	-230.186	935.883	3.44708	0.283836
1454	0	-78.5556	-240.373	933.589	3.44708	0.283836
1455	0	-66.4752	-240.513	934.61	3.44708	0.283836
1456	0	-48.2772	-250.856	932.706	3.33172	0.300731
1457	0	-36.1723	-250.957	933.384	3.33172	0.300731
1458	0	-42.3122	-240.86	936.099	3.33172	0.300731
1459	7.82007	-54.4171	-240.759	935.421	3.33172	0.300731
1460	1.68556	-60.3821	-250.755	932.027	3.33172	0.300731
1461	0	-54.2422	-260.851	929.312	3.33172	0.300731
1462	0	-42.1373	-260.952	929.991	3.33172	0.300731
1463	0	-18.0384	-240.832	936.904	3.21635	0.283836
1464	0.940244	-5.91673	-240.869	937.157	3.21635	0.283836
1465	0	-12.0088	-230.768	939.963	3.21635	0.283836
1466	0	-24.1305	-230.732	939.709	3.21635	0.283836
1467	0	-30.16	-240.796	936.65	3.21635	0.283836
1468	0	-24.0679	-250.897	933.845	3.21635	0.283836
1469	0.12613	-11.9463	-250.933	934.098	3.21635	0.283836
1470	0	12.1904	-230.749	939.877	3.08881	0.271253
1471	2.60287	24.3135	-230.726	939.706	3.08881	0.271253
1472	0	18.2722	-220.62	942.601	3.08881	0.271253
1473	0	6.14904	-220.644	942.772	3.08881	0.271253
1474	0	0.0672512	-230.772	940.048	3.08881	0.271253
1475	0	6.10859	-240.878	937.153	3.08881	0.271253
1476	0	18.2317	-240.854	936.982	3.08881	0.271253
1477	0	42.4751	-220.468	941.671	2.95127	0.26338
1478	0	54.5845	-220.39	941.073	2.95127	0.26338
1479	2.88953	48.5971	-210.278	944.056	2.95127	0.26338
1480	0	36.4877	-210.356	944.653	2.95127	0.26338
1481	2.48821	30.3657	-220.545	942.268	2.95127	0.26338
1482	0	36.3532	-230.657	939.285	2.95127	0.26338
1483	0	48.4626	-230.58	938.688	2.95127	0.26338
1484	12.8882	72.7613	-210.044	942.269	2.80812	0.2607
1485	9.10431	84.8417	-209.917	941.246	2.80812	0.2607
1486	0	78.9112	-199.797	944.315	2.80812	0.2607
1487	0	66.8308	-199.924	945.338	2.80812	0.2607
1488	3.15326	60.6808	-210.17	943.292	2.80812	0.2607
1489	0	66.6113	-220.29	940.224	2.80812	0.2607
1490	0	78.6917	-220.163	939.201	2.80812	0.2607
1491	0	103.006	-199.499	941.671	2.66497	0.26338
1492	0	115.042	-199.329	940.222	2.66497	0.26338
1493	0	109.171	-189.2	943.375	2.66497	0.26338
1494	0	97.1351	-189.37	944.824	2.66497	0.26338
1495	1.04344	90.9693	-199.67	943.119	2.66497	0.26338
1496	0	96.8399	-209.799	939.966	2.66497	0.26338
1497	0.986109	108.876	-209.628	938.518	2.66497	0.26338
1498	0	133.161	-188.844	939.877	2.52743	0.271253
1499	0	145.138	-188.635	938.005	2.52743	0.271253
1500	0.676517	139.33	-178.496	941.24	2.52743	0.271253
1501	0	127.353	-178.704	943.112	2.52743	0.271253
1502	3.17619	121.184	-189.052	941.749	2.52743	0.271253
1503	9.60883	126.991	-199.192	938.514	2.52743	0.271253
1504	0	138.969	-198.983	936.642	2.52743	0.271253
1505	0	163.149	-178.067	936.904	2.39989	0.283836
1506	0	175.052	-177.825	934.61	2.39989	0.283836
1507	2.09835	169.31	-167.675	937.925	2.39989	0.283836
1508	0	157.407	-167.916	940.219	2.39989	0.283836
1509	0	151.246	-178.309	939.197	2.39989	0.283836
1510	0	156.989	-188.459	935.883	2.39989	0.283836
1511	0	168.892	-188.218	933.589	2.39989	0.283836
1512	2.48821	193.109	-167.237	932.706	2.28452	0.300731
1513	0	204.922	-166.968	929.991	2.28452	0.300731
1514	1.34157	199.249	-156.804	933.384	2.28452	0.300731
1515	0	187.435	-157.074	936.099	2.28452	0.300731
1516	0	181.295	-167.506	935.421	2.28452	0.300731
1517	0	186.969	-177.67	932.027	2.28452	0.300731
1518	0	198.782	-177.4	929.312	2.28452	0.300731
1519	4.63242	222.776	-156.391	927.329	2.18287	0.321109
1520	0	234.485	-156.1	924.197	2.18287	0.321109
1521	1.00904	228.883	-145.923	927.667	2.18287	0.321109
1522	0	217.174	-146.214	930.799	2.18287	0.321109
1523	0	211.067	-156.683	930.461	2.18287	0.321109
1524	4.77002	216.669	-166.86	926.991	2.18287	0.321109
1525	17.3601	228.378	-166.568	923.859	2.18287	0.321109
1526	0	229.312	-125.322	930.864	2.07096	0.307858
1527	2.75193	240.997	-125.082	927.64	2.07096	0.307858
1528	0	235.362	-114.816	930.778	2.07096	0.307858
1529	0	223.677	-115.055	934.002	2.07096	0.307858
1530	3.50871	217.626	-125.562	934.088	2.07096	0.307858
1531	5.64146	223.261	-135.828	930.95	2.07096	0.307858
1532	0	234.947	-135.588	927.726	2.07096	0.307858
1533	0	235.622	-94.1046	933.243	1.95078	0.298619
1534	0	247.283	-93.9198	929.931	1.95078	0.298619
1535	0	241.613	-83.5761	932.733	1.95078	0.298619
1536	0	229.951	-83.7609	936.045	1.95078	0.298619
1537	1.27277	223.96	-94.2894	936.556	1.95078	0.298619
1538	0	229.631	-104.633	933.754	1.95078	0.298619
1539	2.10981	241.293	-104.448	930.441	1.95078	0.298619
1540	0	241.795	-62.7907	934.435	1.82487	0.293886
1541	0	253.432	-62.6642	931.036	1.82487	0.293886
1542	0.171996	247.723	-52.2559	933.5	1.82487	0.293886
1543	13.2437	236.086	-52.3824	936.899	1.82487	0.293886
1544	0	230.157	-62.9172	937.834	1.82487	0.293886
1545	0.321059	235.867	-73.3255	935.37	1.82487	0.293886
1546	7.49902	247.504	-73.199	931.971	1.82487	0.293886
1547	0	247.829	-31.4374	934.435	1.69697	0.293886
1548	0	259.441	-31.3725	930.951	1.69697	0.293886
1549	2.05248	253.691	-20.9121	933.076	1.69697	0.293886
1550	0	242.079	-20.977	936.56	1.69697	0.293886
1551	0	236.216	-31.5023	937.919	1.69697	0.293886
1552	2.01808	241.966	-41.9627	935.794	1.69697	0.293886
1553	0	253.579	-41.8978	932.31	1.69697	0.293886
1554	0	253.719	-0.0690875	933.243	1.57107	0.298619
1555	0	265.307	-0.0689414	929.676	1.57107	0.298619
1556	0	259.513	10.431	931.461	1.57107	0.298619
1557	0	247.925	10.4308	935.028	1.57107	0.298619
1558	0	242.131	-0.0692336	936.81	1.57107	0.298619
1559	0	247.925	-10.5692	935.026	1.57107	0.298619
1560	1.76582	259.513	-10.569	931.459	1.57107	0.298619
1561	0	259.446	31.2604	930.864	1.45089	0.307858
1562	4.65535	271.009	31.1927	927.217	1.45089	0.307858
1563	0	265.169	41.7195	928.66	1.45089	0.307858
1564	0	253.606	41.7872	932.307	1.45089	0.307858
1565	5.53826	247.884	31.3281	934.512	1.45089	0.307858
1566	4.95348	253.724	20.8014	933.069	1.45089	0.307858
1567	0	265.286	20.7337	929.421	1.45089	0.307858
1568	1.5021	264.908	62.5363	927.329	1.33897	0.321109
1569	0.12613	276.446	62.3977	923.605	1.33897	0.321109
1570	10.2968	270.557	72.9387	924.706	1.33897	0.321109
1571	0	259.02	73.0772	928.43	1.33897	0.321109
1572	0	253.371	62.6748	931.054	1.33897	0.321109
1573	0	259.26	52.1339	929.953	1.33897	0.321109
1574	0	270.797	51.9953	926.229	1.33897	0.321109
1575	6.47851	270.399	93.6691	922.548	1.23732	0.338235
1576	0.321059	281.91	93.4566	918.746	1.23732	0.338235
1577	0	275.971	103.999	919.507	1.23732	0.338235
1578	0.882912	264.46	104.212	923.308	1.23732	0.338235
1579	2.8322	258.888	93.8815	926.35	1.23732	0.338235
1580	3.11886	264.828	83.3391	925.589	1.23732	0.338235
1581	0.25226	276.339	83.1266	921.788	1.23732	0.338235
1582	0	246.827	114.734	927.329	1.13567	0.321109
1583	0	258.441	114.497	923.859	1.13567	0.321109
1584	0	252.429	125.02	924.197	1.13567	0.321109
1585	0	240.814	125.257	927.667	1.13567	0.321109
1586	0.653584	235.212	114.971	930.799	1.13567	0.321109
1587	0.95171	241.224	104.448	930.461	1.13567	0.321109
1588	6.04278	252.839	104.211	926.991	1.13567	0.321109
1589	0	223.188	135.929	930.864	1.02376	0.307858
1590	14.5164	234.896	135.676	927.726	1.02376	0.307858
1591	2.02955	228.823	146.169	927.64	1.02376	0.307858
1592	0.343992	217.114	146.422	930.778	1.02376	0.307858
1593	1.37597	211.479	136.182	934.002	1.02376	0.307858
1594	0	217.553	125.689	934.088	1.02376	0.307858
1595	0	229.261	125.436	930.95	1.02376	0.307858
1596	0.745315	199.308	157.002	933.243	0.903578	0.298619
1597	3.14179	211.101	156.741	930.441	0.903578	0.298619
1598	0	204.979	167.194	929.931	0.903578	0.298619
1599	0.343992	193.185	167.455	932.733	0.903578	0.298619
1600	1.92635	187.515	157.263	936.045	0.903578	0.298619
1601	1.42183	193.637	146.811	936.556	0.903578	0.298619
1602	7.73981	205.43	146.55	933.754	0.903578	0.298619
1603	12.0741	175.276	178.005	934.435	0.777673	0.293886
1604	1.80022	187.144	177.745	931.971	0.777673	0.293886
1605	4.90761	180.985	188.147	931.036	0.777673	0.293886
1606	5.3548	169.116	188.406	933.5	0.777673	0.293886
1607	0.584786	163.407	178.265	936.899	0.777673	0.293886
1608	8.46219	169.567	167.864	937.834	0.777673	0.293886
1609	16.1103	181.435	167.604	935.37	0.777673	0.293886
1610	0	151.14	198.907	934.435	0.649776	0.293886
1611	0	163.074	198.657	932.31	0.649776	0.293886
1612	3.21059	156.89	208.997	930.951	0.649776	0.293886
1613	6.52437	144.956	209.247	933.076	0.649776	0.293886
1614	5.96252	139.206	199.158	936.56	0.649776	0.293886
1615	12.6245	145.39	188.818	937.919	0.649776	0.293886
1616	6.86836	157.324	188.567	935.794	0.649776	0.293886
1617	0	126.919	219.693	933.243	0.523871	0.298619
1618	7.63661	138.909	219.46	931.459	0.523871	0.298619
1619	0	132.713	229.728	929.676	0.523871	0.298619
1620	14.4591	120.723	229.96	931.461	0.523871	0.298619
1621	4.29989	114.929	219.925	935.028	0.523871	0.298619
1622	4.68975	121.126	209.657	936.81	0.523871	0.298619
1623	3.91004	133.116	209.425	935.026	0.523871	0.298619
1624	4.96494	102.651	240.317	930.864	0.403688	0.307858
1625	3.94444	114.687	240.111	929.421	0.403688	0.307858
1626	2.71753	108.491	250.297	927.217	0.403688	0.307858
1627	4.98788	96.4542	250.503	928.66	0.403688	0.307858
1628	1.28424	90.6143	240.523	932.307	0.403688	0.307858
1629	0	96.8108	230.338	934.512	0.403688	0.307858
1630	4.71268	108.847	230.132	933.069	0.403688	0.307858
1631	17.7156	78.2962	260.686	927.329	0.291775	0.321109
1632	6.37531	90.3693	260.515	926.229	0.291775	0.321109
1633	16.8327	84.1849	270.608	923.605	0.291775	0.321109
1634	16.2135	72.1118	270.779	924.706	0.291775	0.321109
1635	18.6787	66.2231	260.856	928.43	0.291775	0.321109
1636	8.1526	72.4075	250.763	931.054	0.291775	0.321109
1637	4.77002	84.4806	250.593	929.953	0.291775	0.321109
1638	12.8768	54.0799	281.007	922.548	0.190126	0.338235
1639	12.7277	66.1797	280.88	921.788	0.190126	0.338235
1640	7.24676	60.0194	290.87	918.746	0.190126	0.338235
1641	19.1145	47.9196	290.997	919.507	0.190126	0.338235
1642	20.9032	41.98	281.135	923.308	0.190126	0.338235
1643	4.74708	48.1404	271.145	926.35	0.190126	0.338235
1644	8.53099	60.2402	271.017	925.589	0.190126	0.338235
1645	0	24.0508	271.125	927.329	0.0884758	0.321109
1646	19.8598	36.1703	271.071	926.991	0.0884758	0.321109
1647	14.4132	30.0633	281.065	923.859	0.0884758	0.321109
1648	0	17.9438	281.12	924.197	0.0884758	0.321109
1649	0	11.9313	271.18	927.667	0.0884758	0.321109
1650	5.15987	18.0383	261.185	930.799	0.0884758	0.321109
1651	17.5092	30.1578	261.13	930.461	0.0884758	0.321109
1652	0	-6.12392	261.251	930.864	-0.0234365	0.307858
1653	0	6.00013	261.264	930.95	-0.0234365	0.307858
1654	8.74885	-0.0503298	271.264	927.726	-0.0234365	0.307858
1655	2.27034	-12.1744	271.251	927.64	-0.0234365	0.307858
1656	7.64808	-18.248	261.237	930.778	-0.0234365	0.307858
1657	8.2902	-12.1975	251.238	934.002	-0.0234365	0.307858
1658	2.47674	-0.0734606	251.251	934.088	-0.0234365	0.307858
1659	3.91004	-36.314	251.107	933.243	-0.14362	0.298619
1660	7.33849	-24.2006	251.183	933.754	-0.14362	0.298619
1661	5.64146	-30.1914	261.19	930.441	-0.14362	0.298619
1662	0	-42.3048	261.114	929.931	-0.14362	0.298619
1663	0	-48.4273	251.031	932.733	-0.14362	0.298619
1664	0	-42.4365	241.024	936.045	-0.14362	0.298619
1665	0	-30.3231	241.1	936.556	-0.14362	0.298619
1666	2.10981	-66.519	240.796	934.435	-0.269525	0.293886
1667	1.41037	-54.4315	240.929	935.37	-0.269525	0.293886
1668	6.97156	-60.3597	250.944	931.971	-0.269525	0.293886
1669	4.18523	-72.4472	250.811	931.036	-0.269525	0.293886
1670	3.17619	-78.6065	240.662	933.5	-0.269525	0.293886
1671	1.65116	-72.6783	230.647	936.899	-0.269525	0.293886
1672	3.94444	-60.5908	230.781	937.834	-0.269525	0.293886
1673	0	-96.6888	230.345	934.435	-0.397421	0.293886
1674	7.61368	-84.6423	230.53	935.794	-0.397421	0.293886
1675	4.75855	-90.5049	240.555	932.31	-0.397421	0.293886
1676	4.87321	-102.551	240.369	930.951	-0.397421	0.293886
1677	0	-108.735	230.159	933.076	-0.397421	0.293886
1678	8.81765	-102.873	220.135	936.56	-0.397421	0.293886
1679	0	-90.8262	220.32	937.919	-0.397421	0.293886
1680	10.079	-126.8	219.762	933.243	-0.523326	0.298619
1681	0	-114.809	219.994	935.026	-0.523326	0.298619
1682	0	-120.603	230.029	931.459	-0.523326	0.298619
1683	0	-132.594	229.797	929.676	-0.523326	0.298619
1684	0	-138.79	219.529	931.461	-0.523326	0.298619
1685	0.733849	-132.996	209.494	935.028	-0.523326	0.298619
1686	0	-121.006	209.726	936.81	-0.523326	0.298619
1687	4.04763	-156.795	209.057	930.864	-0.64351	0.307858
1688	0	-144.876	209.33	933.069	-0.64351	0.307858
1689	1.59383	-150.599	219.378	929.421	-0.64351	0.307858
1690	7.38435	-162.518	219.104	927.217	-0.64351	0.307858
1691	0	-168.715	208.783	928.66	-0.64351	0.307858
1692	11.4779	-162.992	198.736	932.307	-0.64351	0.307858
1693	0	-151.073	199.009	934.512	-0.64351	0.307858
1694	0	-186.612	198.149	927.329	-0.755422	0.321109
1695	4.2655	-174.779	198.459	929.953	-0.755422	0.321109
1696	13.473	-180.428	208.52	926.229	-0.755422	0.321109
1697	4.60949	-192.261	208.21	923.605	-0.755422	0.321109
1698	0	-198.445	197.84	924.706	-0.755422	0.321109
1699	0.848512	-192.797	187.779	928.43	-0.755422	0.321109
1700	4.98788	-180.964	188.088	931.054	-0.755422	0.321109
1701	0	-216.319	187.338	922.548	-0.857072	0.338235
1702	0	-204.588	187.678	925.589	-0.857072	0.338235
1703	2.05248	-210.159	197.753	921.788	-0.857072	0.338235
1704	0.12613	-221.891	197.413	918.746	-0.857072	0.338235
1705	0	-228.051	186.998	919.507	-0.857072	0.338235
1706	5.3204	-222.48	176.923	923.308	-0.857072	0.338235
1707	0	-210.748	177.263	926.35	-0.857072	0.338235
1708	0	-222.776	156.391	927.329	-0.958722	0.321109
1709	2.67167	-211.067	156.683	930.461	-0.958722	0.321109
1710	1.61676	-216.669	166.86	926.991	-0.958722	0.321109
1711	0	-228.378	166.568	923.859	-0.958722	0.321109
1712	0	-234.485	156.1	924.197	-0.958722	0.321109
1713	0	-228.883	145.923	927.667	-0.958722	0.321109
1714	7.02889	-217.174	146.214	930.799	-0.958722	0.321109
1715	0	-229.312	125.322	930.864	-1.07063	0.307858
1716	0	-217.626	125.562	934.088	-1.07063	0.307858
1717	0	-223.261	135.828	930.95	-1.07063	0.307858
1718	16.9359	-234.947	135.588	927.726	-1.07063	0.307858
1719	0	-240.997	125.082	927.64	-1.07063	0.307858
1720	0	-235.362	114.816	930.778	-1.07063	0.307858
1721	0	-223.677	115.055	934.002	-1.07063	0.307858
1722	3.32525	-235.622	94.1046	933.243	-1.19082	0.298619
1723	0	-223.96	94.2894	936.556	-1.19082	0.298619
1724	0	-229.631	104.633	933.754	-1.19082	0.298619
1725	0	-241.293	104.448	930.441	-1.19082	0.298619
1726	0	-247.283	93.9198	929.931	-1.19082	0.298619
1727	0	-241.613	83.5761	932.733	-1.19082	0.298619
1728	0	-229.951	83.7609	936.045	-1.19082	0.298619
1729	0	-241.795	62.7907	934.435	-1.31672	0.293886
1730	0	-230.157	62.9172	937.834	-1.31672	0.293886
1731	0	-235.867	73.3255	935.37	-1.31672	0.293886
1732	1.11224	-247.504	73.199	931.971	-1.31672	0.293886
1733	2.71753	-253.432	62.6642	931.036	-1.31672	0.293886
1734	0	-247.723	52.2559	933.5	-1.31672	0.293886
1735	0	-236.086	52.3824	936.899	-1.31672	0.293886
1736	0	-247.829	31.4374	934.435	-1.44462	0.293886
1737	0	-236.216	31.5023	937.919	-1.44462	0.293886
1738	0	-241.966	41.9627	935.794	-1.44462	0.293886
1739	0	-253.579	41.8978	932.31	-1.44462	0.293886
1740	0	-259.441	31.3725	930.951	-1.44462	0.293886
1741	1.03197	-253.691	20.9121	933.076	-1.44462	0.293886
1742	0	-242.079	20.977	936.56	-1.44462	0.293886
1743	0	-253.719	0.0690875	933.243	-1.57052	0.298619
1744	0	-242.131	0.0692336	936.81	-1.57052	0.298619
1745	1.82316	-247.925	10.5692	935.026	-1.57052	0.298619
1746	0	-259.513	10.569	931.459	-1.57052	0.298619
1747	0	-265.307	0.0689414	929.676	-1.57052	0.298619
1748	7.36142	-259.513	-10.431	931.461	-1.57052	0.298619
1749	0	-247.925	-10.4308	935.028	-1.57052	0.298619
1750	0	-259.446	-31.2604	930.864	4.59248	0.307858
1751	0	-247.884	-31.3281	934.512	4.59248	0.307858
1752	0	-253.724	-20.8014	933.069	4.59248	0.307858
1753	0	-265.286	-20.7337	929.421	4.59248	0.307858
1754	1.82316	-271.009	-31.1927	927.217	4.59248	0.307858
1755	4.67829	-265.169	-41.7195	928.66	4.59248	0.307858
1756	0	-253.606	-41.7872	932.307	4.59248	0.307858
1757	0	-264.908	-62.5363	927.329	4.48057	0.321109
1758	0	-253.371	-62.6748	931.054	4.48057	0.321109
1759	0	-259.26	-52.1339	929.953	4.48057	0.321109
1760	0	-270.797	-51.9953	926.229	4.48057	0.321109
1761	0	-276.446	-62.3977	923.605	4.48057	0.321109
1762	2.43087	-270.557	-72.9387	924.706	4.48057	0.321109
1763	0	-259.02	-73.0772	928.43	4.48057	0.321109
1764	15.3994	-270.399	-93.6691	922.548	4.37892	0.338235
1765	0	-258.888	-93.8815	926.35	4.37892	0.338235
1766	0	-264.828	-83.3391	925.589	4.37892	0.338235
1767	0.687983	-276.339	-83.1266	921.788	4.37892	0.338235
1768	0	-281.91	-93.4566	918.746	4.37892	0.338235
1769	0	-275.971	-103.999	919.507	4.37892	0.338235
1770	0	-264.46	-104.212	923.308	4.37892	0.338235
1771	0	-246.827	-114.734	927.329	4.27727	0.321109
1772	2.38501	-235.212	-114.971	930.799	4.27727	0.321109
1773	1.51356	-241.224	-104.448	930.461	4.27727	0.321109
1774	0	-252.839	-104.211	926.991	4.27727	0.321109
1775	0	-258.441	-114.497	923.859	4.27727	0.321109
1776	0	-252.429	-125.02	924.197	4.27727	0.321109
1777	0	-240.814	-125.257	927.667	4.27727	0.321109
1778	0	-223.188	-135.929	930.864	4.16535	0.307858
1779	0	-211.479	-136.182	934.002	4.16535	0.307858
1780	0	-217.553	-125.689	934.088	4.16535	0.307858
1781	2.23595	-229.261	-125.436	930.95	4.16535	0.307858
1782	0	-234.896	-135.676	927.726	4.16535	0.307858
1783	0	-228.823	-146.169	927.64	4.16535	0.307858
1784	0	-217.114	-146.422	930.778	4.16535	0.307858
1785	0	-199.308	-157.002	933.243	4.04517	0.298619
1786	0	-187.515	-157.263	936.045	4.04517	0.298619
1787	0	-193.637	-146.811	936.556	4.04517	0.298619
1788	0.745315	-205.43	-146.55	933.754	4.04517	0.298619
1789	0	-211.101	-156.741	930.441	4.04517	0.298619
1790	3.45138	-204.979	-167.194	929.931	4.04517	0.298619
1791	0	-193.185	-167.455	932.733	4.04517	0.298619
1792	1.58236	-175.276	-178.005	934.435	3.91927	0.293886
1793	0	-163.407	-178.265	936.899	3.91927	0.293886
1794	0	-169.567	-167.864	937.834	3.91927	0.293886
1795	0	-181.435	-167.604	935.37	3.91927	0.293886
1796	13.9317	-187.144	-177.745	931.971	3.91927	0.293886
1797	0	-180.985	-188.147	931.036	3.91927	0.293886
1798	0	-169.116	-188.406	933.5	3.91927	0.293886
1799	1.49063	-151.14	-198.907	934.435	3.79137	0.293886
1800	0	-139.206	-199.158	936.56	3.79137	0.293886
1801	0	-145.39	-188.818	937.919	3.79137	0.293886
1802	0	-157.324	-188.567	935.794	3.79137	0.293886
1803	1.12371	-163.074	-198.657	932.31	3.79137	0.293886
1804	2.95833	-156.89	-208.997	930.951	3.79137	0.293886
1805	0	-144.956	-209.247	933.076	3.79137	0.293886
1806	5.06814	-126.919	-219.693	933.243	3.66546	0.298619
1807	0.12613	-114.929	-219.925	935.028	3.66546	0.298619
1808	0	-121.126	-209.657	936.81	3.66546	0.298619
1809	0	-133.116	-209.425	935.026	3.66546	0.298619
1810	0	-138.909	-219.46	931.459	3.66546	0.298619
1811	0	-132.713	-229.728	929.676	3.66546	0.298619
1812	6.40971	-120.723	-229.96	931.461	3.66546	0.298619
1813	0	-102.651	-240.317	930.864	3.54528	0.307858
1814	0	-90.6143	-240.523	932.307	3.54528	0.307858
1815	0	-96.8108	-230.338	934.512	3.54528	0.307858
1816	0.768248	-108.847	-230.132	933.069	3.54528	0.307858
1817	0	-114.687	-240.111	929.421	3.54528	0.307858
1818	0	-108.491	-250.297	927.217	3.54528	0.307858
1819	0	-96.4542	-250.503	928.66	3.54528	0.307858
1820	0	-78.2962	-260.686	927.329	3.43337	0.321109
1821	0	-66.2231	-260.856	928.43	3.43337	0.321109
1822	9.59736	-72.4075	-250.763	931.054	3.43337	0.321109
1823	0.206395	-84.4806	-250.593	929.953	3.43337	0.321109
1824	0	-90.3693	-260.515	926.229	3.43337	0.321109
1825	0	-84.1849	-270.608	923.605	3.43337	0.321109
1826	0	-72.1118	-270.779	924.706	3.43337	0.321109
1827	0	-54.0799	-281.007	922.548	3.33172	0.338235
1828	5.61853	-41.98	-281.135	923.308	3.33172	0.338235
1829	0	-48.1404	-271.145	926.35	3.33172	0.338235
1830	0	-60.2402	-271.017	925.589	3.33172	0.338235
1831	0	-66.1797	-280.88	921.788	3.33172	0.338235
1832	0	-60.0194	-290.87	918.746	3.33172	0.338235
1833	6.04278	-47.9196	-290.997	919.507	3.33172	0.338235
1834	0	-24.0508	-271.125	927.329	3.23007	0.321109
1835	0	-11.9313	-271.18	927.667	3.23007	0.321109
1836	0	-18.0383	-261.185	930.799	3.23007	0.321109
1837	0.137597	-30.1578	-261.13	930.461	3.23007	0.321109
1838	1.82316	-36.1703	-271.071	926.991	3.23007	0.321109
1839	0	-30.0633	-281.065	923.859	3.23007	0.321109
1840	0.974643	-17.9438	-281.12	924.197	3.23007	0.321109
1841	0	6.12392	-261.251	930.864	3.11816	0.307858
1842	0	18.248	-261.237	930.778	3.11816	0.307858
1843	3.24499	12.1975	-251.238	934.002	3.11816	0.307858
1844	0.137597	0.0734606	-251.251	934.088	3.11816	0.307858
1845	0.206395	-6.00013	-261.264	930.95	3.11816	0.307858
1846	0	0.0503298	-271.264	927.726	3.11816	0.307858
1847	3.13032	12.1744	-271.251	927.64	3.11816	0.307858
1848	0	36.314	-251.107	933.243	2.99797	0.298619
